-kVXDEqGHOWKxQ3EhvFgVA	-111.896439	33.619492	"Mexican"
-lOSaCuBRAvX5JBifx-EMw	-112.069321	33.452797	"Mexican"
-M1rR1Ip7NOlMn5EbUkuog	-111.835495	33.588985	"Fast Food"
-MaIpPCz4153Uh1pnzI3AA	-111.966034	33.683441	"American (Traditional)"
-Mf4I8Jr_Vly37Z3Mgf0zQ	-111.926125	33.452267	"American (Traditional)"
-MFnc3jvLEduvqkOlaylHQ	-111.840843	33.249191	"Burgers"
-MgFDby-okrbKLBc-SYWdw	-111.68502	33.467339	"American (Traditional)"
-mLcpJYfX8tw8LR9bq018w	-112.045952	33.069283	"Chinese"
-mz0Zr0Dw6ZASg7_ah1R8A	-112.074127	33.446087	"Chinese"
-Nd5eId2iqnFvAMNgRBgpA	-111.798462	33.415722	"Mexican"
-nHYKkSJuQ7zzFZ1veRfPg	-112.013664	33.58358	"Chinese"
-nmr-3l0EmQaZAGEoXgk4w	-111.924461	33.495575	"American (Traditional)"
-NOet8xJLGhX-eUzSIDc2Q	-112.019775	33.495438	"Delis"
-nVb-85KJk5G14cON3gM6w	-112.059563	33.563686	"Barbeque"
-O7H5LhBkE13VQZB0QZI0Q	-111.940186	33.424007	"American (Traditional)"
-O7Szp08dATVv71IuDt1bA	-112.200035	33.71104	"American (New)"
-Ogv7rpcgUHkFaSy3vD8Sw	-111.978394	33.303967	"Chinese"
-oXwJd6nz7gOyYx_V3ELKw	-111.926453	33.497555	"American (Traditional)"
-p-9eBYvts8tcalo5IWOKw	-111.925751	33.502785	"Tex-Mex"
-PA_1J9JzxLcluTOw2gZjw	-111.889481	33.629192	"Barbeque"
-pJVjm0t4F6sNHo77HlQKA	-111.789497	33.233891	"Burgers"
-qsNR9gEq09KFor_OxpNsQ	-112.18483	33.672089	"Barbeque"
-q_VodbABJygOSuv86LOtw	-112.098656	33.538807	"Soul Food"
-Rb9vXZjET2PfWMjLzZgvg	-111.804466	33.335426	"American (Traditional)"
-Rj4yXguyZ06ZMPMmoR9tg	-111.861511	33.261395	"American (Traditional)"
-rSMxn_1dL2CO3DF7YxSEg	-111.915047	33.421635	"Japanese"
-S7aL8dVIiXjCdbTZVn8uA	-112.065193	33.513798	"Pizza"
-sC66z4SO3tR7nFCjfQwuQ	-112.079132	33.491405	"Mexican"
-sHaV6At__T1RJQXiR6d0g	-112.069603	33.4492	"Breakfast & Brunch"
-sTBvM1pOpZts9dnJ6_5Xw	-111.841934	33.34058	"Sandwiches"
-szHsdbd5-J0by2d62T3Hg	-112.121574	33.46595	"Mexican"
-tBiXT917wKlr6n9wSqViw	-111.741714	33.307323	"Steakhouses"
-TcEs-q39n1LC3kJBXZp0w	-111.990814	33.756924	"Burgers"
-TNwWa_OGPmZoBFl25zdYA	-112.429657	33.357452	"Breakfast & Brunch"
-TulfYOMTsrqVVvjJRk4Fg	-112.00592	33.582386	"Burgers"
-uGyt_hSdjy4obBZRhOmRQ	-112.272697	33.551357	"Mexican"
-UHDEY88hqUtrTPWfQ5CgQ	-111.925865	33.384628	"Breakfast & Brunch"
-uSHlr8Wk6f8ewVEgsvcWQ	-111.924088	33.424282	"Breakfast & Brunch"
-UT6IHfVW_2yzz1bf8WI5g	-112.072273	33.458782	"Vegan"
-v8FrfMccLpIzong9XpiuQ	-111.842239	33.32016	"Burgers"
-vaGR2CXNS4NZrMdctSkGA	-112.152924	33.494785	"Mexican"
-VCu_1_Ez4Q6tu0DrH6roA	-111.721313	32.880009	"American (Traditional)"
-vF04fhPCoSdqgIhAZm0wQ	-112.155304	33.583145	"Chicken Wings"
-vHWAsiX0iHWJw-pkqv32Q	-111.897964	33.302246	"Sushi Bars"
-Vp12-UIQIh2zeM6SPj9FA	-111.898094	33.619411	"Mexican"
-wwJIaO7-diyEqxGwZKVuQ	-111.893089	33.421387	"Sandwiches"
-WXH-j7_Ugm6phJDdY5bzw	-111.859711	33.377594	"American (Traditional)"
-WZIxGXJHMGidZXRhKxP3w	-111.974609	33.678616	"Breakfast & Brunch"
-xBv8p9jzOkMyGlY07FMTA	-112.128853	33.640171	"Sandwiches"
-xFO1E3OiDMmdqdjwUM_DA	-111.908516	33.482094	"Mexican"
-XlBQrxN_ZB3MZKxLBeAjA	-112.110786	33.553314	"American (Traditional)"
-XoFkjdXb5ZIXwoZdjJtoQ	-111.926506	33.472759	"Pizza"
-XQAYmeTFv4MR-M5XAZmWw	-111.789665	33.305748	"Japanese"
-Y2rZMPttQqKXD_XJPQerA	-111.681412	32.881699	"Mexican"
-yPdEze6bYRV2Sm1t4XJhg	-112.040428	33.505692	"Burgers"
-yTdxWCadi8Kn1H05getKQ	-112.117073	33.480442	"Latin American"
-yxfBYGB6SEqszmxJxd97A	-112.012909	33.390678	"American (New)"
-yzl8Zm-MmSqx31VN7vB0Q	-112.046555	33.509235	"Chicken Wings"
-zcZNlO0JwZHppan8rGkBQ	-112.073898	33.449902	"American (Traditional)"
-_JBgygYYD_UkuD-GVTp6A	-112.35759	33.451462	"Sandwiches"
-_npP9XdyzILAjtFfX8UAQ	-112.116211	33.525635	"Vietnamese"
0-A_cxbEmlkkq0362cvi3A	-111.950348	33.83366	"Hot Dogs"
0-lJQCSwnHmIczjcSw_N_g	-111.684639	33.395008	"Breakfast & Brunch"
00eGk1ntf4RiDxVRY3gaIw	-111.683746	33.383224	"American (Traditional)"
00F1t_WeyPx4eQV3kPqv5w	-112.375648	33.655731	"Pizza"
01euuGhBwvcDhl9KcPTang	-111.839577	33.416183	"Breakfast & Brunch"
02rrDia_FTc8jN7LGqzIbQ	-112.371895	33.370399	"Barbeque"
04HakCR6gEeRYNAoKxkppQ	-112.04734	33.466038	"Mexican"
04Jrd2zSzwHwmBqdKQDmIw	-111.868134	33.433887	"Japanese"
04SKYBXRAqeYIuuVDzwKNg	-111.944916	33.349083	"Tex-Mex"
06kfoeRs9Acj82Yl3i9p_w	-111.758255	33.378983	"Sandwiches"
06YP_JnJzns84fOyQ0HA0Q	-112.073265	33.383396	"Seafood"
07OyvsOpqTWuyTtvE4_gcA	-111.86142	33.378311	"Thai"
08eBj_o6oTncJR0ylM8qSg	-111.906456	33.494862	"Chinese"
08IFR_ruWR96K3Q6sakI_g	-111.634476	33.249775	"Sushi Bars"
08In-bFs8JOmSTDlQ0BfFw	-111.9814	33.330765	"Pizza"
08MvFb65fOz2iET3iRqUOQ	-111.977814	33.392307	"Fast Food"
09dr3kXV8Ff42Ur3mCh3LA	-111.975662	33.319843	"Pizza"
09nlgfIqh29b_zVXPdmySg	-111.685181	33.384487	"American (Traditional)"
0aKii4YS6MYZlPCsKPaF5w	-111.972382	33.676052	"Mediterranean"
0Apb1P7RzbQEkeJDuywlPQ	-111.978348	33.408905	"American (Traditional)"
0AZiq_OMKs3I9lTmwd5PSg	-112.011421	33.509872	"Italian"
0Bilf-3-J8hIekQVWyRGWg	-112.359428	33.64032	"Mediterranean"
0BpMvu5B9fY-KEbOuxLtFQ	-112.019165	33.639954	"Japanese"
0bQiWdKxj2EmsGYRVC9qyA	-112.287643	33.564316	"Asian Fusion"
0bQKW7e23wTJxgvs_p2HjQ	-111.90551	33.573765	"Mediterranean"
0BScRHEa2lVBCY4spkhmvQ	-111.670555	33.490738	"American (New)"
0BXtWaDWN6Lh7T8mbbZniw	-111.992615	33.465664	"Fast Food"
0CeEgarUoVP2Nq9s1Mn0Aw	-111.807053	33.38158	"American (New)"
0CG3ns3gwWV5nOnfzSfUIQ	-112.341606	33.456554	"Breakfast & Brunch"
0cYQCqowcrW8-olV2C7ZiA	-111.861404	33.363945	"Chinese"
0db71MbrvcJnyk71COCJBg	-112.134186	33.510872	"Dim Sum"
0De3TQ_uSOXwgduKL0va3w	-112.063248	33.466213	"Fast Food"
0dIChGWBs9ueUXl0hhkw2w	-112.091072	33.494362	"Mediterranean"
0dORc6ckZw5HezR3BuSsqw	-112.065475	33.470139	"Vegan"
0DvsBDG0CEwIK8uQxUGiOQ	-111.822449	33.34927	"Burgers"
0EBR4wDqtkbMC-wghpctEg	-112.0812	33.640591	"Japanese"
0f4IQo7Odn7nvvO4TCAGAw	-111.857132	33.262489	"Fast Food"
0gQrhOYWdO0XVZEKtOrvaA	-112.017693	33.640667	"Pizza"
0g_KFvnPIkA8ywTXPPeRCg	-111.928947	33.321976	"Asian Fusion"
0HDkCZtCvua-Wahio1-pBw	-112.031235	33.623898	"Mexican"
0HIOVPAD0NngfT1_zrUh5w	-111.860947	33.388916	"Mediterranean"
0hY0qoXHcI3czshcrZPpYg	-112.13369	33.623245	"Mexican"
0hYTkJtgQGu-ysCZnmFZDQ	-111.893425	33.379517	"Thai"
0hZLn2MG_mRPoyrt66JnLQ	-111.684029	33.450516	"American (Traditional)"
0I9hM9wDi42u1thr_H9VTw	-112.582802	33.37075	"Barbeque"
0idZ5QJ_divjmPyDzqktZA	-111.789658	33.365856	"Japanese"
0ieEqGInYunNBaBzg8j_WQ	-111.974609	33.678616	"Pizza"
0j2UisBk89SHqihr0IdlJw	-111.924988	33.414928	"Pizza"
0JFKxuixFnJen6MwOCi8Lg	-111.841125	33.317776	"Fast Food"
0Jouvs4G3d6CcG3pYGZ20A	-112.113045	33.524002	"American (Traditional)"
0JS32I8PvxfVIAqS77jcGA	-112.185989	33.538651	"Mexican"
0JvCE6H-JG-bm2k-snur1A	-111.940323	33.436665	"American (New)"
0K35eGvzVRZEirNo5v_WfA	-112.047142	33.511307	"Mexican"
0K634ehk41ZRc4kj3NTAEQ	-111.919907	33.422413	"Breakfast & Brunch"
0kZ4aYmqf5fzTt9Yvz8Kvw	-111.979134	33.305798	"Breakfast & Brunch"
0l9e2aBYZfogiSUyxJEL3Q	-112.063843	33.517437	"Mexican"
0LBv0QQK9L6ArPkO4eXjJA	-112.066322	33.377762	"Chinese"
0lEp4vISRmOXa8Xz2pWhbw	-112.041489	33.508736	"Soup"
0LLaVEXjtW0aW0FzU9uRoA	-112.101006	33.495018	"Chinese"
0m0KmAYGvC34MfwJIEgCEA	-111.963501	33.351139	"Burgers"
0MQ3inDAuiq43TN9hw_Rbw	-112.132378	33.653965	"American (Traditional)"
0nGjXTpUtpIJl10PL0eBGg	-112.073425	33.447334	"Breakfast & Brunch"
0NhcabzEyeCIMsNCPOX-MQ	-111.926506	33.392384	"Sandwiches"
0NlTmTzKYXbE6Hx2iGEb5A	-112.058578	33.800053	"Mexican"
0nT6cj3YBJIJSwHL4mKlJw	-112.136124	33.567234	"Vietnamese"
0nyaKW_6QHSJ74OVnDmyhA	-112.065094	33.564308	"Chinese"
0NYKE2qvRQAuE09bIQAViQ	-111.860275	33.261799	"Italian"
0OjN8M62r8cJhSF1mGfsdg	-112.112045	33.858559	"American (Traditional)"
0ONypOKIhttBz9IJzBE8jg	-111.968254	33.318466	"Steakhouses"
0pGLXuFpUNTgArmOgbBpwg	-111.635956	33.378262	"Fast Food"
0pGUYf9eRfsk1DYmVQXjhQ	-112.362854	33.638557	"Hot Dogs"
0q98gY5I_5Ad_zLowCDkGA	-112.276192	33.712978	"Burgers"
0QEpZi6AelUOXfk3-lCd1A	-112.030823	33.44603	"American (Traditional)"
0QHBb-nEi1ZX7ciSUweL0w	-111.820869	33.335697	"Japanese"
0qPmDwHa9NdvvIOgerR8HQ	-111.927223	33.499706	"American (New)"
0qTluM4Hs4uLMJSxesnLqQ	-111.923721	33.827194	"Delis"
0QTn4pMzKv1mnQifcP9YoQ	-112.000412	33.495575	"Sushi Bars"
0qUesn1TBPpPjW20h5Lqfg	-112.199738	33.637161	"Sushi Bars"
0QUjIl8sGZsA0L1JCqVAgA	-111.925797	33.492584	"Gastropubs"
0rbT0Nf-A56t4DnYIIvy-Q	-111.757042	33.37962	"Soup"
0RqNRc6RiILzZxK9J8Kqug	-112.112274	33.71109	"Burgers"
0SGgz8jHkSCcxcYOXOAkLw	-112.270416	33.580376	"German"
0SI_lD1xTb6hUqpruo6ovw	-112.204254	33.582684	"American (Traditional)"
0sNQHGJCb6ckMW3P_J3oXA	-111.940186	33.424007	"Burgers"
0SQmfh7ppX3HnYx9SxmReA	-111.869774	33.433598	"Chinese"
0tKi17OtZMc8VZVWL_PXyg	-111.893417	33.379566	"Cuban"
0tqrgESNOpN2CNoEtCGYpQ	-111.912407	33.393372	"Seafood"
0udEgNqy5rLR5pZ4kD19Og	-111.944778	33.421539	"Thai"
0UWfvm0ah-8DVSm3nkbsMg	-111.859238	33.351223	"Mexican"
0UZdnZKHmCJHqN5cbM2nUw	-111.89753	33.305664	"Burgers"
0vb_YDCtZo0Yk9zHF7rzSA	-112.09951	33.494797	"Fast Food"
0vFCASHpp2VBeTuVus4MOg	-112.083542	33.509983	"Japanese"
0VyvlA1mZsDoYd3kkRjevA	-111.679092	33.385784	"Steakhouses"
0vzZ_Bcb02rJljeMU9XkBw	-111.976158	33.347683	"Japanese"
0WBsN95ItG6IyiB1X2lMrA	-112.153831	33.567833	"Japanese"
0wc5ar15VqAcP1mLpEFVGw	-111.722496	33.380314	"Hawaiian"
0Wgkqmf1uJB9AmiQK75qHw	-111.924629	33.526604	"Vietnamese"
0WI0ydH2HtFxFswYXhE--w	-112.343666	33.463184	"Japanese"
0wK--zW6Bgqgvnob8Qc77g	-111.805267	33.321487	"American (Traditional)"
0xWF7PpTNl-awqg2YGxxFQ	-111.98645	33.475117	"Breakfast & Brunch"
0yBs5wbVw9gTIDe9Z-rMTg	-111.925621	33.491695	"American (New)"
0YCV8260mMgN0PxuzAtO3g	-112.074089	33.450302	"Sandwiches"
0YEbfeYZXkcTwjos9cgaEA	-111.925766	33.780243	"Mexican"
0YEYPidJcDh-Hgjwaisi5Q	-112.189796	33.638329	"Breakfast & Brunch"
0yfN4bdKZfkFSXseB2kOBg	-111.893982	33.414867	"Mexican"
0ylC0tsPUY3yaoXRaCDL3Q	-111.977501	33.332317	"Sandwiches"
0YoQxhMsj3GlGariDDSKfg	-111.473007	33.359421	"Pizza"
0z9gKwvyYZGA0FMa1Tgugw	-111.92659	33.349102	"Pizza"
0zcHBms7sK9IYv4zn_qrqQ	-111.64225	33.260056	"Chicken Wings"
0Zec6RiFV6h6TbOFb7xu3A	-111.925461	33.625141	"Burgers"
0zHHvaVxvR5BpFXECvNNFQ	-111.895897	33.466244	"American (Traditional)"
0_3hrGrrP-J5eeHRwQfZ6w	-112.100647	33.61071	"Mexican"
0_vMnSRqc5aZUg1eBk3l2g	-111.901871	33.434109	"Sandwiches"
1-1VcGTL3GyCqUpXZLFTZA	-112.066254	33.445957	"American (Traditional)"
1-40wS09HcJnJIKRVWRL6g	-112.004425	33.466713	"Pizza"
1-t2rcSaH4JGi1jejiHfCA	-112.013168	33.448452	"Fast Food"
10BgGvCMDH-JbYsg8KRLRg	-111.940308	33.418499	"Sandwiches"
10RoUv7N_K3amPyJ3Ao2YQ	-111.954781	33.827812	"Pizza"
10VZ8KEshqD5twjcmZ-eaw	-112.075905	33.441143	"Mexican"
11NjTU-TnxoEJICfsJ44Rg	-112.186684	33.60548	"Cajun\/Creole"
11TvD4sCfA8GEqLDANpbSQ	-111.981018	33.451145	"Mexican"
12Abu2ipAXn5RfXe9y_pdQ	-111.890472	33.672981	"Japanese"
12srsQVQDykj2LQiCPmLuw	-111.688797	33.380302	"Sandwiches"
136zvrfN6Kpr9tFj3OMNUQ	-111.925285	33.434261	"Mexican"
13ApBJpR1W7cke__9j74Bw	-112.391815	33.609406	"Fast Food"
13lNc7KSuVHBrUybTR23qw	-112.304008	33.639889	"Pizza"
142B55RUI8L5rfwIuVatMA	-111.892845	33.64711	"Pizza"
14K90G-hbfk795NY7cKxMA	-111.757317	33.307251	"American (New)"
14NSxaXBNspIVnsrMYJZVw	-112.073296	33.380646	"Mexican"
15JZ0ME6eOtShdLctzfR6w	-111.860855	33.333672	"Pakistani"
1621ir5mjVgbHwxCbMAEjg	-111.925232	33.421711	"Thai"
166feddAL9YETnzTSUJ8aA	-111.963142	33.363712	"Mexican"
16myUO2uD2vdFeuQu3OWhg	-112.347221	33.450321	"Pizza"
16vBOBiEkjuJV88nVK4Tvw	-112.255951	33.450214	"Mexican"
17DI33J8TkcfzyoiIYLQIw	-111.931282	33.58157	"Thai"
18FygiATTjYHyLz8A5Prcw	-112.352219	33.638721	"Pizza"
18oecrR4bf-ctLvVGEaSLg	-111.806511	33.383381	"Burgers"
18TUn9oiW0k0yB6lheiOvw	-112.046982	33.523983	"Steakhouses"
19hZVXTJ8nGUMBsuIfgm5g	-112.058052	33.436806	"Fish & Chips"
19yh2tk7HXOBG8GU0_OrKQ	-112.175903	33.538219	"Mexican"
1AMncE6Lxdr6J9PeqZi4nA	-112.000053	33.450695	"Steakhouses"
1AR1oHvHVPihkNWNyQ7wtA	-111.686386	33.320427	"Fast Food"
1B5vpxnZYXKil_k5d5MpEQ	-112.134392	33.582161	"Tex-Mex"
1bLnV57i6UYvG_FSG-7WTg	-112.304276	33.434116	"Chinese"
1cCF9wHMJIaaQmj7wqRqMg	-111.929062	33.465611	"Breakfast & Brunch"
1cGZU2gDewDfEu-bBMZEgQ	-112.012215	33.626041	"Mexican"
1CNKe3H07sLu6rigOpAYsg	-111.90358	33.43309	"American (Traditional)"
1cTI09YZ3uRPXt3YkznuPg	-112.182556	33.54142	"Polish"
1DDTdvU06tng7o0vU7-rig	-111.875732	33.378956	"American (Traditional)"
1DjRf3AdYpdlC1Df9KD6rA	-111.970177	33.410862	"Spanish"
1Duul3qCnLrNak1Np-iHfw	-111.874336	33.319061	"Mediterranean"
1eBJyYf3JEccqXUFxG1VWQ	-111.926575	33.617271	"Delis"
1eJ0pC6UrQVkDSflgrs0Fw	-112.235535	33.634243	"Asian Fusion"
1epH2hHsZ2HoSU8ugWWSOw	-111.924713	33.421352	"Mediterranean"
1F-pelV0fTduYV_vCrvjLA	-111.792336	33.378609	"Breakfast & Brunch"
1f0g466Geu4nDdJhYQ_Vhg	-112.135307	33.864429	"Barbeque"
1F3wLIHATM_-Ec_E4GAoiw	-111.917923	33.500565	"Fast Food"
1FiymySkWsWxDNaUAP1LuQ	-111.927399	33.4995	"Japanese"
1f_DXcxpAKfILKK6cDPLxQ	-111.967667	33.334507	"Burgers"
1ggcLvWPBDWnp5MVTRnoRg	-111.897522	33.305664	"Italian"
1hcGT6I1vAIH_pZuyud0HQ	-112.030861	33.669861	"American (New)"
1HNEj6kcEw369RX9Vlcixw	-111.869774	33.41468	"Mexican"
1hTBIFVqHfI1hRpdS8iIgg	-112.39241	33.609585	"French"
1hyJEY-DGD898iN6S-AmtQ	-111.789841	33.26112	"Pizza"
1iw4g7qcKua2-V06RQpyCw	-112.031868	33.507164	"Delis"
1jKsbHOTMjUU5KVBAVaiAQ	-111.940872	33.421497	"Chicken Wings"
1kMR_HUA8i-wYOJFZfLhBA	-112.011864	33.466042	"Mexican"
1ksEqDWneqp8vn1m2zSueg	-112.011589	33.628109	"Vietnamese"
1l6dBf8GkQTShXvoH0Of-g	-112.556389	33.432434	"Sandwiches"
1lS4-F785wYGn6u2dzUgow	-111.928917	33.828468	"French"
1LSxfyNIUFbQb-Ej0FDGTw	-112.124619	33.58004	"American (Traditional)"
1lUq6FGNXB-WhQtFF3Mrtg	-112.216339	33.63834	"Chinese"
1M4oczf2lmkdgbrJ3J7OqA	-112.028488	33.510426	"French"
1MQmujTuU-3qPdoogdA8CQ	-112.073769	33.513149	"Mexican"
1mzM1-IeDhPOmWXaHOUbmw	-112.372093	33.654957	"Burgers"
1N-JHg3TBXq8-Sx-vt6rdw	-112.21891	33.596226	"Mexican"
1n1fnITYvF-539rAL6nhTQ	-111.855728	33.626987	"Pizza"
1n1nP996n7h36qKMlukAQg	-112.341949	33.508442	"Mexican"
1NferxQuGCPNBPVRBbdLpg	-111.834961	33.414928	"Pizza"
1nq6zzJuVgwaHtXau97_Iw	-112.047943	33.450058	"Mexican"
1nsxori657cAx2hiyYb4rA	-112.041031	33.465923	"Mexican"
1NZLxU5WvB5roPFzneAlLw	-112.04789	33.479027	"Mexican"
1OA1jo0GlK9sf68f00w8ZQ	-111.925446	33.435112	"Burgers"
1oFvqm7eSpJbVpxpPxueaA	-112.236794	33.632442	"Italian"
1oGlmvAvNd5sixlNfeFP7A	-112.258141	33.533127	"Steakhouses"
1oNx09HgV8c6KCHdPsn_Iw	-112.029617	33.467518	"Latin American"
1OO3fy6z5lxlRuHnnhPStg	-112.013145	33.628334	"Delis"
1PcG-b2oT_qNy_3XjazD2w	-111.927544	33.464375	"Korean"
1PEBcXLpMTbHF5qQCmgZcw	-111.928596	33.48053	"Burgers"
1PM40DbmTVCNgENzZfs1kg	-112.55648	33.439346	"Mexican"
1Q1hrAxT2X3lgxDLBOLEQA	-112.240036	33.611057	"Japanese"
1q3_gaDp_rIASuCFK_NVGg	-111.928673	33.378521	"Sandwiches"
1Q5RBgfdqaksCLe4s5A2jA	-111.899994	33.30558	"Italian"
1Q_H3BLhKBymF6Se8FfZNw	-111.918465	33.567036	"Italian"
1sacSjgDNAj8SPvxLo4Efw	-111.875023	33.276276	"Mexican"
1sdIDMz5ntCHrClzCgjgJA	-112.126259	33.799774	"Sandwiches"
1sNa5oW9ZYX8MbMFkx9LzQ	-111.929115	33.582672	"Asian Fusion"
1svyifERkfuuz02lbeK2dA	-112.187538	33.637417	"Chinese"
1TB4WNBOdNQkueagIUh_FA	-112.201736	33.670567	"Japanese"
1TJItj9VfrCeh4TM_SKQZg	-112.392693	33.458954	"Burgers"
1udzLbeQxmLTbOtgyVP0kQ	-112.016479	33.479607	"Ethiopian"
1ulwCamdqoX-SdMTcOhHDw	-112.072517	33.472435	"American (Traditional)"
1USCUUAKCBr6YES7XtAf_g	-111.809929	33.335133	"Tex-Mex"
1uU4oO_oKV50X52w2fTTNg	-111.916534	33.451679	"American (New)"
1V1lodaiyYw4ZKyiv95pyw	-111.686409	33.312725	"Mexican"
1vl4-5il_LGtDRxUCy9ldw	-112.082268	33.465698	"Breakfast & Brunch"
1vYaGPKQzMebBJXFCGTH2g	-112.075706	33.509651	"Chinese"
1WTH8nYiGOMUe32q7WDx7Q	-112.233719	33.634647	"Burgers"
1xGhmD8-UjoRbGcBqkc6cA	-111.379395	33.03582	"Greek"
